Date,EUtranCell,PSData,Users,Vendor,region,PID
2021-10-26,LM0145018F1A,46.64,30.365,Huawei,SQU (Sultan Qaboos University),M0145
2021-10-26,LM0145018F1B,31.32,20.546,Huawei,SQU (Sultan Qaboos University),M0145
2021-10-26,LM0145018F1C,28.53,25.142,Huawei,SQU (Sultan Qaboos University),M0145
2021-10-26,LM0145026F1B,2.53,1.529,Huawei,SQU (Sultan Qaboos University),M0145
2021-10-26,LM0150008F1C,20.16,12.21,Huawei,SQU (Sultan Qaboos University),M0150
2021-10-26,LM0151008F1A,8.81,4.796,Huawei,SQU (Sultan Qaboos University),M0151
2021-10-26,LM0151008F1B,3.52,2.442,Huawei,SQU (Sultan Qaboos University),M0151
2021-10-26,LM0151018F1A,45.16,22.937,Huawei,SQU (Sultan Qaboos University),M0151
2021-10-26,LM0151018F1B,53.04,33.727,Huawei,SQU (Sultan Qaboos University),M0151
2021-10-26,LM0151018F1C,109.57,68.773,Huawei,SQU (Sultan Qaboos University),M0151
2021-10-26,LM0387008F1A,1.9,1.274,Huawei, Royal Hospital (IBS),M0387
2021-10-26,LM0387008F1C,1.31,0.562,Huawei, Royal Hospital (IBS),M0387
2021-10-26,LM0387018F1B,72.25,34.505,Huawei, Royal Hospital (IBS),M0387
2021-10-26,LM1043018F1A,104.45,54.984,Huawei,SQU (Sultan Qaboos University),M1043
2021-10-26,LM1043018F1B,14.79,8.13,Huawei,SQU (Sultan Qaboos University),M1043
2021-10-27,LM0136008F1A,22.51,13.68,Huawei,SQU (Sultan Qaboos University),M0136
2021-10-27,LM0136008F1B,10.13,4.536,Huawei,SQU (Sultan Qaboos University),M0136
2021-10-27,LM0136018F1C,67.7,36.548,Huawei,SQU (Sultan Qaboos University),M0136
2021-10-27,LM0140008F1B,9.77,5.871,Huawei,SQU (Sultan Qaboos University),M0140
2021-10-27,LM0145008F1A,13.0,4.836,Huawei,SQU (Sultan Qaboos University),M0145
2021-10-27,LM0145018F1A,46.67,29.831,Huawei,SQU (Sultan Qaboos University),M0145
2021-10-27,LM0145018F1B,31.94,22.612,Huawei,SQU (Sultan Qaboos University),M0145
2021-10-27,LM0145018F1C,27.72,21.844,Huawei,SQU (Sultan Qaboos University),M0145
2021-10-27,LM0145026F1B,3.85,1.295,Huawei,SQU (Sultan Qaboos University),M0145
2021-10-27,LM0150008F1C,28.37,15.393,Huawei,SQU (Sultan Qaboos University),M0150
2021-10-27,LM0151008F1A,10.63,5.151,Huawei,SQU (Sultan Qaboos University),M0151
2021-10-27,LM0151008F1B,2.94,1.91,Huawei,SQU (Sultan Qaboos University),M0151
2021-10-27,LM0151018F1A,39.7,23.567,Huawei,SQU (Sultan Qaboos University),M0151
2021-10-27,LM0151018F1B,51.4,32.426,Huawei,SQU (Sultan Qaboos University),M0151
2021-10-27,LM0151018F1C,119.46,71.813,Huawei,SQU (Sultan Qaboos University),M0151
2021-10-27,LM0387008F1A,1.81,1.231,Huawei, Royal Hospital (IBS),M0387
2021-10-27,LM0387008F1C,1.14,0.349,Huawei, Royal Hospital (IBS),M0387
2021-10-27,LM0387018F1B,57.95,31.635,Huawei, Royal Hospital (IBS),M0387
2021-10-27,LM1043018F1A,99.96,56.656,Huawei,SQU (Sultan Qaboos University),M1043
2021-10-27,LM1043018F1B,21.23,8.682,Huawei,SQU (Sultan Qaboos University),M1043
2021-10-28,LM0136008F1A,20.75,7.747,Huawei,SQU (Sultan Qaboos University),M0136
2021-10-28,LM0136008F1B,9.15,3.889,Huawei,SQU (Sultan Qaboos University),M0136
2021-10-28,LM0136018F1C,32.24,21.562,Huawei,SQU (Sultan Qaboos University),M0136
2021-10-28,LM0140008F1B,7.31,4.492,Huawei,SQU (Sultan Qaboos University),M0140
2021-10-28,LM0145008F1A,7.62,3.428,Huawei,SQU (Sultan Qaboos University),M0145
2021-10-28,LM0145018F1A,26.01,15.85,Huawei,SQU (Sultan Qaboos University),M0145
2021-10-28,LM0145018F1B,21.16,16.597,Huawei,SQU (Sultan Qaboos University),M0145
2021-10-28,LM0145018F1C,14.72,11.418,Huawei,SQU (Sultan Qaboos University),M0145
2021-10-28,LM0145026F1B,1.9,1.026,Huawei,SQU (Sultan Qaboos University),M0145
2021-10-28,LM0150008F1C,28.22,14.097,Huawei,SQU (Sultan Qaboos University),M0150
2021-10-28,LM0151008F1A,5.66,3.132,Huawei,SQU (Sultan Qaboos University),M0151
2021-10-28,LM0151008F1B,4.33,1.216,Huawei,SQU (Sultan Qaboos University),M0151
2021-10-28,LM0151018F1A,35.69,18.793,Huawei,SQU (Sultan Qaboos University),M0151
2021-10-28,LM0151018F1B,31.09,20.971,Huawei,SQU (Sultan Qaboos University),M0151
2021-10-28,LM0151018F1C,83.03,50.994,Huawei,SQU (Sultan Qaboos University),M0151
2021-10-28,LM0387008F1A,1.97,1.046,Huawei, Royal Hospital (IBS),M0387
2021-10-28,LM0387008F1C,0.55,0.237,Huawei, Royal Hospital (IBS),M0387
2021-10-28,LM0387018F1B,54.4,30.252,Huawei, Royal Hospital (IBS),M0387
2021-10-28,LM1043018F1A,94.24,48.944,Huawei,SQU (Sultan Qaboos University),M1043
2021-10-28,LM1043018F1B,25.62,7.376,Huawei,SQU (Sultan Qaboos University),M1043
2021-10-29,LM0136008F1A,4.26,1.713,Huawei,SQU (Sultan Qaboos University),M0136
2021-10-29,LM0136008F1B,6.59,2.838,Huawei,SQU (Sultan Qaboos University),M0136
2021-10-29,LM0136018F1C,8.05,6.785,Huawei,SQU (Sultan Qaboos University),M0136
2021-10-29,LM0140008F1B,1.25,1.603,Huawei,SQU (Sultan Qaboos University),M0140
2021-10-29,LM0145008F1A,0.56,0.117,Huawei,SQU (Sultan Qaboos University),M0145
2021-10-29,LM0145018F1A,1.21,0.729,Huawei,SQU (Sultan Qaboos University),M0145
2021-10-29,LM0145018F1B,7.89,5.475,Huawei,SQU (Sultan Qaboos University),M0145
2021-10-29,LM0145018F1C,0.98,1.026,Huawei,SQU (Sultan Qaboos University),M0145
2021-10-29,LM0145026F1B,3.55,0.448,Huawei,SQU (Sultan Qaboos University),M0145
2021-10-29,LM0150008F1C,5.52,4.274,Huawei,SQU (Sultan Qaboos University),M0150
2021-10-29,LM0151008F1A,4.74,1.763,Huawei,SQU (Sultan Qaboos University),M0151
2021-10-29,LM0151008F1B,0.04,0.038,Huawei,SQU (Sultan Qaboos University),M0151
2021-10-29,LM0151018F1A,25.48,10.494,Huawei,SQU (Sultan Qaboos University),M0151
2021-10-29,LM0151018F1B,8.42,2.561,Huawei,SQU (Sultan Qaboos University),M0151
2021-10-29,LM0151018F1C,30.77,20.078,Huawei,SQU (Sultan Qaboos University),M0151
2021-10-29,LM0387008F1A,1.65,0.508,Huawei, Royal Hospital (IBS),M0387
2021-10-29,LM0387008F1C,0.23,0.12,Huawei, Royal Hospital (IBS),M0387
2021-10-29,LM0387018F1B,29.49,15.543,Huawei, Royal Hospital (IBS),M0387
2021-10-29,LM1043018F1A,33.1,16.238,Huawei,SQU (Sultan Qaboos University),M1043
2021-10-29,LM1043018F1B,3.68,1.492,Huawei,SQU (Sultan Qaboos University),M1043
2021-10-30,LM0136008F1A,5.87,4.594,Huawei,SQU (Sultan Qaboos University),M0136
2021-10-30,LM0136008F1B,8.92,3.442,Huawei,SQU (Sultan Qaboos University),M0136
2021-10-30,LM0136018F1C,13.85,11.806,Huawei,SQU (Sultan Qaboos University),M0136
2021-10-30,LM0140008F1B,3.16,1.97,Huawei,SQU (Sultan Qaboos University),M0140
2021-10-30,LM0145008F1A,0.68,0.301,Huawei,SQU (Sultan Qaboos University),M0145
2021-10-30,LM0145018F1A,0.69,1.347,Huawei,SQU (Sultan Qaboos University),M0145
2021-10-30,LM0145018F1B,4.8,4.441,Huawei,SQU (Sultan Qaboos University),M0145
2021-10-30,LM0145018F1C,7.23,5.321,Huawei,SQU (Sultan Qaboos University),M0145
2021-10-30,LM0145026F1B,3.31,0.838,Huawei,SQU (Sultan Qaboos University),M0145
2021-10-30,LM0150008F1C,6.72,5.034,Huawei,SQU (Sultan Qaboos University),M0150
2021-10-30,LM0151008F1A,9.2,2.94,Huawei,SQU (Sultan Qaboos University),M0151
2021-10-30,LM0151008F1B,0.21,0.176,Huawei,SQU (Sultan Qaboos University),M0151
2021-10-30,LM0151018F1A,33.98,16.212,Huawei,SQU (Sultan Qaboos University),M0151
2021-10-30,LM0151018F1B,10.72,5.699,Huawei,SQU (Sultan Qaboos University),M0151
2021-10-30,LM0151018F1C,59.6,36.114,Huawei,SQU (Sultan Qaboos University),M0151
2021-10-30,LM0387008F1A,0.7,0.509,Huawei, Royal Hospital (IBS),M0387
2021-10-30,LM0387008F1C,0.94,0.286,Huawei, Royal Hospital (IBS),M0387
2021-10-30,LM0387018F1B,31.33,14.031,Huawei, Royal Hospital (IBS),M0387
2021-10-30,LM1043018F1A,33.14,14.872,Huawei,SQU (Sultan Qaboos University),M1043
2021-10-30,LM1043018F1B,7.21,2.062,Huawei,SQU (Sultan Qaboos University),M1043
2021-10-31,LM0136008F1A,14.52,10.167,Huawei,SQU (Sultan Qaboos University),M0136
2021-10-31,LM0136008F1B,10.38,4.398,Huawei,SQU (Sultan Qaboos University),M0136
2021-10-31,LM0136018F1C,48.78,27.246,Huawei,SQU (Sultan Qaboos University),M0136
2021-10-31,LM0140008F1B,10.02,5.119,Huawei,SQU (Sultan Qaboos University),M0140
2021-10-31,LM0145008F1A,8.7,4.506,Huawei,SQU (Sultan Qaboos University),M0145
2021-10-31,LM0145018F1A,34.94,22.887,Huawei,SQU (Sultan Qaboos University),M0145
2021-10-31,LM0145018F1B,26.85,21.313,Huawei,SQU (Sultan Qaboos University),M0145
2021-10-31,LM0145018F1C,22.6,17.171,Huawei,SQU (Sultan Qaboos University),M0145
2021-10-31,LM0145026F1B,2.03,1.05,Huawei,SQU (Sultan Qaboos University),M0145
2021-10-31,LM0150008F1C,28.46,13.741,Huawei,SQU (Sultan Qaboos University),M0150
2021-10-31,LM0151008F1A,11.31,3.816,Huawei,SQU (Sultan Qaboos University),M0151
2021-10-31,LM0151008F1B,2.87,1.579,Huawei,SQU (Sultan Qaboos University),M0151
2021-10-31,LM0151018F1A,29.4,19.618,Huawei,SQU (Sultan Qaboos University),M0151
2021-10-31,LM0151018F1B,45.93,27.034,Huawei,SQU (Sultan Qaboos University),M0151
2021-10-31,LM0151018F1C,94.94,60.956,Huawei,SQU (Sultan Qaboos University),M0151
2021-10-31,LM0387008F1A,1.05,0.961,Huawei, Royal Hospital (IBS),M0387
2021-10-31,LM0387008F1C,2.13,0.614,Huawei, Royal Hospital (IBS),M0387
2021-10-31,LM0387018F1B,52.43,30.264,Huawei, Royal Hospital (IBS),M0387
2021-10-31,LM1043018F1A,93.99,51.191,Huawei,SQU (Sultan Qaboos University),M1043
2021-10-31,LM1043018F1B,14.45,7.961,Huawei,SQU (Sultan Qaboos University),M1043
2021-11-01,LM0136008F1A,17.64,10.312,Huawei,SQU (Sultan Qaboos University),M0136
2021-11-01,LM0136008F1B,7.39,4.045,Huawei,SQU (Sultan Qaboos University),M0136
2021-11-01,LM0136018F1C,42.09,25.683,Huawei,SQU (Sultan Qaboos University),M0136
2021-11-01,LM0140008F1B,8.9,5.378,Huawei,SQU (Sultan Qaboos University),M0140
2021-11-01,LM0145008F1A,7.54,4.78,Huawei,SQU (Sultan Qaboos University),M0145
2021-11-01,LM0145018F1A,32.46,23.738,Huawei,SQU (Sultan Qaboos University),M0145
2021-11-01,LM0145018F1B,31.06,21.323,Huawei,SQU (Sultan Qaboos University),M0145
2021-11-01,LM0145018F1C,17.91,15.775,Huawei,SQU (Sultan Qaboos University),M0145
2021-11-01,LM0145026F1B,1.31,1.008,Huawei,SQU (Sultan Qaboos University),M0145
2021-11-01,LM0150008F1C,22.98,12.969,Huawei,SQU (Sultan Qaboos University),M0150
2021-11-01,LM0151008F1A,9.66,4.338,Huawei,SQU (Sultan Qaboos University),M0151
2021-11-01,LM0151008F1B,2.38,2.084,Huawei,SQU (Sultan Qaboos University),M0151
2021-11-01,LM0151018F1A,34.32,18.99,Huawei,SQU (Sultan Qaboos University),M0151
2021-11-01,LM0151018F1B,41.61,28.394,Huawei,SQU (Sultan Qaboos University),M0151
2021-11-01,LM0151018F1C,87.5,57.445,Huawei,SQU (Sultan Qaboos University),M0151
2021-11-01,LM0387008F1A,2.36,1.51,Huawei, Royal Hospital (IBS),M0387
2021-11-01,LM0387008F1C,2.48,0.643,Huawei, Royal Hospital (IBS),M0387
2021-11-01,LM0387018F1B,60.89,29.361,Huawei, Royal Hospital (IBS),M0387
2021-11-01,LM1043018F1A,106.84,60.373,Huawei,SQU (Sultan Qaboos University),M1043
2021-11-01,LM1043018F1B,22.6,8.8,Huawei,SQU (Sultan Qaboos University),M1043
2021-11-02,LM0136008F1A,16.38,9.395,Huawei,SQU (Sultan Qaboos University),M0136
2021-11-02,LM0136008F1B,8.9,4.053,Huawei,SQU (Sultan Qaboos University),M0136
2021-11-02,LM0136018F1C,43.12,24.501,Huawei,SQU (Sultan Qaboos University),M0136
2021-11-02,LM0140008F1B,5.94,4.254,Huawei,SQU (Sultan Qaboos University),M0140
2021-11-02,LM0145008F1A,7.95,4.309,Huawei,SQU (Sultan Qaboos University),M0145
2021-11-02,LM0145018F1A,32.15,21.988,Huawei,SQU (Sultan Qaboos University),M0145
2021-11-02,LM0145018F1B,29.02,19.565,Huawei,SQU (Sultan Qaboos University),M0145
2021-11-02,LM0145018F1C,21.23,16.53,Huawei,SQU (Sultan Qaboos University),M0145
2021-11-02,LM0145026F1B,2.86,1.103,Huawei,SQU (Sultan Qaboos University),M0145
2021-11-02,LM0150008F1C,20.7,11.995,Huawei,SQU (Sultan Qaboos University),M0150
2021-11-02,LM0151008F1A,7.69,3.866,Huawei,SQU (Sultan Qaboos University),M0151
2021-11-02,LM0151008F1B,3.94,1.581,Huawei,SQU (Sultan Qaboos University),M0151
2021-11-02,LM0151018F1A,34.76,19.351,Huawei,SQU (Sultan Qaboos University),M0151
2021-11-02,LM0151018F1B,42.12,26.979,Huawei,SQU (Sultan Qaboos University),M0151
2021-11-02,LM0151018F1C,85.14,56.072,Huawei,SQU (Sultan Qaboos University),M0151
2021-11-02,LM0387008F1A,2.38,1.5,Huawei, Royal Hospital (IBS),M0387
2021-11-02,LM0387008F1C,1.2,0.555,Huawei, Royal Hospital (IBS),M0387
2021-11-02,LM0387018F1B,57.2,28.716,Huawei, Royal Hospital (IBS),M0387
2021-11-02,LM1043018F1A,100.73,54.857,Huawei,SQU (Sultan Qaboos University),M1043
2021-11-02,LM1043018F1B,18.98,8.677,Huawei,SQU (Sultan Qaboos University),M1043
2021-11-03,LM0136008F1A,12.64,7.34,Huawei,SQU (Sultan Qaboos University),M0136
2021-11-03,LM0136008F1B,6.93,4.298,Huawei,SQU (Sultan Qaboos University),M0136
2021-11-03,LM0136018F1C,39.94,22.19,Huawei,SQU (Sultan Qaboos University),M0136
2021-11-03,LM0140008F1B,7.79,4.38,Huawei,SQU (Sultan Qaboos University),M0140
2021-11-03,LM0145008F1A,6.88,4.368,Huawei,SQU (Sultan Qaboos University),M0145
2021-11-03,LM0145018F1A,32.52,22.349,Huawei,SQU (Sultan Qaboos University),M0145
2021-11-03,LM0145018F1B,30.41,19.378,Huawei,SQU (Sultan Qaboos University),M0145
2021-11-03,LM0145018F1C,17.55,13.867,Huawei,SQU (Sultan Qaboos University),M0145
2021-11-03,LM0145026F1B,3.1,1.053,Huawei,SQU (Sultan Qaboos University),M0145
2021-11-03,LM0150008F1C,23.85,11.128,Huawei,SQU (Sultan Qaboos University),M0150
2021-11-03,LM0151008F1A,7.49,3.816,Huawei,SQU (Sultan Qaboos University),M0151
2021-11-03,LM0151008F1B,2.01,1.528,Huawei,SQU (Sultan Qaboos University),M0151
2021-11-03,LM0151018F1A,32.95,18.864,Huawei,SQU (Sultan Qaboos University),M0151
2021-11-03,LM0151018F1B,44.53,28.225,Huawei,SQU (Sultan Qaboos University),M0151
2021-11-03,LM0151018F1C,89.55,53.408,Huawei,SQU (Sultan Qaboos University),M0151
2021-11-03,LM0387008F1A,2.96,1.748,Huawei, Royal Hospital (IBS),M0387
2021-11-03,LM0387008F1C,0.43,0.308,Huawei, Royal Hospital (IBS),M0387
2021-11-03,LM0387018F1B,58.25,27.409,Huawei, Royal Hospital (IBS),M0387
2021-11-03,LM1043018F1A,103.94,53.091,Huawei,SQU (Sultan Qaboos University),M1043
2021-11-03,LM1043018F1B,30.6,8.067,Huawei,SQU (Sultan Qaboos University),M1043
2021-11-04,LM0136008F1A,10.26,4.995,Huawei,SQU (Sultan Qaboos University),M0136
2021-11-04,LM0136008F1B,7.03,3.511,Huawei,SQU (Sultan Qaboos University),M0136
2021-11-04,LM0136018F1C,22.7,15.28,Huawei,SQU (Sultan Qaboos University),M0136
2021-11-04,LM0140008F1B,9.38,3.491,Huawei,SQU (Sultan Qaboos University),M0140
2021-11-04,LM0145008F1A,6.38,3.722,Huawei,SQU (Sultan Qaboos University),M0145
2021-11-04,LM0145018F1A,18.42,12.856,Huawei,SQU (Sultan Qaboos University),M0145
2021-11-04,LM0145018F1B,26.47,13.834,Huawei,SQU (Sultan Qaboos University),M0145
2021-11-04,LM0145018F1C,10.25,9.161,Huawei,SQU (Sultan Qaboos University),M0145
2021-11-04,LM0145026F1B,1.24,0.623,Huawei,SQU (Sultan Qaboos University),M0145
2021-11-04,LM0150008F1C,16.77,10.398,Huawei,SQU (Sultan Qaboos University),M0150
2021-11-04,LM0151008F1A,5.33,2.348,Huawei,SQU (Sultan Qaboos University),M0151
2021-11-04,LM0151008F1B,1.2,1.069,Huawei,SQU (Sultan Qaboos University),M0151
2021-11-04,LM0151018F1A,28.54,15.866,Huawei,SQU (Sultan Qaboos University),M0151
2021-11-04,LM0151018F1B,22.2,16.332,Huawei,SQU (Sultan Qaboos University),M0151
2021-11-04,LM0151018F1C,67.8,38.464,Huawei,SQU (Sultan Qaboos University),M0151
2021-11-04,LM0387008F1A,1.95,1.182,Huawei, Royal Hospital (IBS),M0387
2021-11-04,LM0387008F1C,0.18,0.201,Huawei, Royal Hospital (IBS),M0387
2021-11-04,LM0387018F1B,49.3,24.961,Huawei, Royal Hospital (IBS),M0387
2021-11-04,LM1043018F1A,78.94,45.304,Huawei,SQU (Sultan Qaboos University),M1043
2021-11-04,LM1043018F1B,15.91,7.048,Huawei,SQU (Sultan Qaboos University),M1043
2021-11-05,LM0136008F1A,4.63,1.141,Huawei,SQU (Sultan Qaboos University),M0136
2021-11-05,LM0136008F1B,5.93,2.06,Huawei,SQU (Sultan Qaboos University),M0136
2021-11-05,LM0136018F1C,8.39,6.687,Huawei,SQU (Sultan Qaboos University),M0136
2021-11-05,LM0140008F1B,4.12,0.722,Huawei,SQU (Sultan Qaboos University),M0140
2021-11-05,LM0145008F1A,0.71,0.358,Huawei,SQU (Sultan Qaboos University),M0145
2021-11-05,LM0145018F1A,2.12,2.681,Huawei,SQU (Sultan Qaboos University),M0145
2021-11-05,LM0145018F1B,3.33,3.427,Huawei,SQU (Sultan Qaboos University),M0145
2021-11-05,LM0145018F1C,2.23,2.581,Huawei,SQU (Sultan Qaboos University),M0145
2021-11-05,LM0145026F1B,0.9,0.184,Huawei,SQU (Sultan Qaboos University),M0145
2021-11-05,LM0150008F1C,6.35,3.08,Huawei,SQU (Sultan Qaboos University),M0150
2021-11-05,LM0151008F1A,3.83,1.363,Huawei,SQU (Sultan Qaboos University),M0151
2021-11-05,LM0151008F1B,0.08,0.054,Huawei,SQU (Sultan Qaboos University),M0151
2021-11-05,LM0151018F1A,12.8,7.781,Huawei,SQU (Sultan Qaboos University),M0151
2021-11-05,LM0151018F1B,6.41,2.389,Huawei,SQU (Sultan Qaboos University),M0151
2021-11-05,LM0151018F1C,32.8,14.8,Huawei,SQU (Sultan Qaboos University),M0151
2021-11-05,LM0387008F1A,0.75,0.667,Huawei, Royal Hospital (IBS),M0387
2021-11-05,LM0387008F1C,0.05,0.044,Huawei, Royal Hospital (IBS),M0387
2021-11-05,LM0387018F1B,28.88,14.172,Huawei, Royal Hospital (IBS),M0387
2021-11-05,LM1043018F1A,36.39,15.285,Huawei,SQU (Sultan Qaboos University),M1043
2021-11-05,LM1043018F1B,3.82,1.318,Huawei,SQU (Sultan Qaboos University),M1043
2021-11-06,LM0136008F1A,4.5,1.716,Huawei,SQU (Sultan Qaboos University),M0136
2021-11-06,LM0136008F1B,6.15,2.314,Huawei,SQU (Sultan Qaboos University),M0136
2021-11-06,LM0136018F1C,9.12,7.882,Huawei,SQU (Sultan Qaboos University),M0136
2021-11-06,LM0140008F1B,2.38,1.278,Huawei,SQU (Sultan Qaboos University),M0140
2021-11-06,LM0145008F1A,0.54,0.328,Huawei,SQU (Sultan Qaboos University),M0145
2021-11-06,LM0145018F1A,6.75,4.265,Huawei,SQU (Sultan Qaboos University),M0145
2021-11-06,LM0145018F1B,10.29,5.136,Huawei,SQU (Sultan Qaboos University),M0145
2021-11-06,LM0145018F1C,1.94,1.733,Huawei,SQU (Sultan Qaboos University),M0145
2021-11-06,LM0145026F1B,3.21,0.584,Huawei,SQU (Sultan Qaboos University),M0145
2021-11-06,LM0150008F1C,5.53,2.88,Huawei,SQU (Sultan Qaboos University),M0150
2021-11-06,LM0151008F1A,3.84,2.458,Huawei,SQU (Sultan Qaboos University),M0151
2021-11-06,LM0151008F1B,1.97,0.639,Huawei,SQU (Sultan Qaboos University),M0151
2021-11-06,LM0151018F1A,22.96,14.515,Huawei,SQU (Sultan Qaboos University),M0151
2021-11-06,LM0151018F1B,10.97,5.063,Huawei,SQU (Sultan Qaboos University),M0151
2021-11-06,LM0151018F1C,46.59,26.465,Huawei,SQU (Sultan Qaboos University),M0151
2021-11-06,LM0387008F1A,1.33,0.696,Huawei, Royal Hospital (IBS),M0387
2021-11-06,LM0387008F1C,0.08,0.121,Huawei, Royal Hospital (IBS),M0387
2021-11-06,LM0387018F1B,30.99,12.816,Huawei, Royal Hospital (IBS),M0387
2021-11-06,LM1043018F1A,38.89,17.38,Huawei,SQU (Sultan Qaboos University),M1043
2021-11-06,LM1043018F1B,9.61,1.821,Huawei,SQU (Sultan Qaboos University),M1043
2021-11-07,LM0136008F1A,20.37,12.883,Huawei,SQU (Sultan Qaboos University),M0136
2021-11-07,LM0136008F1B,9.08,4.084,Huawei,SQU (Sultan Qaboos University),M0136
2021-11-07,LM0136018F1C,77.01,44.695,Huawei,SQU (Sultan Qaboos University),M0136
2021-11-07,LM0140008F1B,8.99,5.509,Huawei,SQU (Sultan Qaboos University),M0140
2021-11-07,LM0145008F1A,8.43,4.969,Huawei,SQU (Sultan Qaboos University),M0145
2021-11-07,LM0145018F1A,44.06,30.82,Huawei,SQU (Sultan Qaboos University),M0145
2021-11-07,LM0145018F1B,30.69,22.755,Huawei,SQU (Sultan Qaboos University),M0145
2021-11-07,LM0145018F1C,29.05,21.464,Huawei,SQU (Sultan Qaboos University),M0145
2021-11-07,LM0145026F1B,3.98,0.99,Huawei,SQU (Sultan Qaboos University),M0145
2021-11-07,LM0150008F1C,22.89,11.875,Huawei,SQU (Sultan Qaboos University),M0150
2021-11-07,LM0151008F1A,7.66,4.083,Huawei,SQU (Sultan Qaboos University),M0151
2021-11-07,LM0151008F1B,6.23,2.205,Huawei,SQU (Sultan Qaboos University),M0151
2021-11-07,LM0151018F1A,47.24,26.207,Huawei,SQU (Sultan Qaboos University),M0151
2021-11-07,LM0151018F1B,59.17,33.841,Huawei,SQU (Sultan Qaboos University),M0151
2021-11-07,LM0151018F1C,119.38,74.244,Huawei,SQU (Sultan Qaboos University),M0151
2021-11-07,LM0387008F1A,3.28,1.411,Huawei, Royal Hospital (IBS),M0387
2021-11-07,LM0387008F1C,0.4,0.232,Huawei, Royal Hospital (IBS),M0387
2021-11-07,LM0387018F1B,61.32,27.172,Huawei, Royal Hospital (IBS),M0387
2021-11-07,LM1043018F1A,98.45,52.934,Huawei,SQU (Sultan Qaboos University),M1043
2021-11-07,LM1043018F1B,20.3,8.038,Huawei,SQU (Sultan Qaboos University),M1043
2021-11-08,LM0136008F1A,22.08,13.236,Huawei,SQU (Sultan Qaboos University),M0136
2021-11-08,LM0136008F1B,9.89,4.472,Huawei,SQU (Sultan Qaboos University),M0136
2021-11-08,LM0136018F1C,87.27,45.145,Huawei,SQU (Sultan Qaboos University),M0136
2021-11-08,LM0140008F1B,11.61,6.018,Huawei,SQU (Sultan Qaboos University),M0140
2021-11-08,LM0145008F1A,10.56,4.307,Huawei,SQU (Sultan Qaboos University),M0145
2021-11-08,LM0145018F1A,40.77,29.89,Huawei,SQU (Sultan Qaboos University),M0145
2021-11-08,LM0145018F1B,29.79,21.527,Huawei,SQU (Sultan Qaboos University),M0145
2021-11-08,LM0145018F1C,26.52,21.847,Huawei,SQU (Sultan Qaboos University),M0145
2021-11-08,LM0145026F1B,1.81,0.977,Huawei,SQU (Sultan Qaboos University),M0145
2021-11-08,LM0150008F1C,23.08,12.946,Huawei,SQU (Sultan Qaboos University),M0150
2021-11-08,LM0151008F1A,9.93,4.881,Huawei,SQU (Sultan Qaboos University),M0151
2021-11-08,LM0151008F1B,3.45,2.008,Huawei,SQU (Sultan Qaboos University),M0151
2021-11-08,LM0151018F1A,67.08,28.64,Huawei,SQU (Sultan Qaboos University),M0151
2021-11-08,LM0151018F1B,52.37,30.869,Huawei,SQU (Sultan Qaboos University),M0151
2021-11-08,LM0151018F1C,114.98,72.599,Huawei,SQU (Sultan Qaboos University),M0151
2021-11-08,LM0387008F1A,2.82,1.351,Huawei, Royal Hospital (IBS),M0387
2021-11-08,LM0387008F1C,0.63,0.278,Huawei, Royal Hospital (IBS),M0387
2021-11-08,LM0387018F1B,56.06,27.098,Huawei, Royal Hospital (IBS),M0387
2021-11-08,LM1043018F1A,104.19,54.423,Huawei,SQU (Sultan Qaboos University),M1043
2021-11-08,LM1043018F1B,19.27,8.116,Huawei,SQU (Sultan Qaboos University),M1043
2021-11-09,LM0136008F1A,24.58,13.745,Huawei,SQU (Sultan Qaboos University),M0136
2021-11-09,LM0136008F1B,12.59,4.751,Huawei,SQU (Sultan Qaboos University),M0136
2021-11-09,LM0136018F1C,88.73,52.039,Huawei,SQU (Sultan Qaboos University),M0136
2021-11-09,LM0140008F1B,12.24,5.803,Huawei,SQU (Sultan Qaboos University),M0140
2021-11-09,LM0145008F1A,10.15,5.057,Huawei,SQU (Sultan Qaboos University),M0145
2021-11-09,LM0145018F1A,47.31,29.627,Huawei,SQU (Sultan Qaboos University),M0145
