sales_date,brand_name,total_devices,total_upfront_amount,total_full_device_amount
2023-12-25,Apple,235,18102.150000000063,110370.44
2023-12-25,Samsung,8,386.31000000000006,3350.4440000000004
2023-12-26,Apple,188,12827.550000000045,86729.0
2023-12-26,Samsung,9,448.53100000000006,3336.2160000000003
2023-12-27,Apple,274,20686.35000000001,134235.0
2023-12-27,HUAWEI,1,589.9,561.81
2023-12-27,Samsung,8,343.23900000000003,3151.299
2023-12-28,Apple,373,23009.699999999964,180147.0
2023-12-28,Samsung,9,583.31,3554.9819999999995
2023-12-29,Apple,122,10209.000000000024,60015.0
2023-12-29,Samsung,4,136.01999999999998,1440.125
2023-12-30,Apple,125,10807.15000000002,59168.0
2023-12-30,Samsung,8,445.19,2720.416
2023-12-31,Apple,186,13177.05000000004,87718.0
2023-12-31,Samsung,8,562.26,2765.649
2024-01-01,Apple,216,15201.85000000006,100186.0
2024-01-01,Samsung,9,256.32,2610.539
2024-01-02,Apple,177,13189.900000000038,81497.44
2024-01-02,Samsung,16,1092.289,5753.547
2024-01-03,Apple,199,13896.550000000056,91244.0
2024-01-03,Samsung,7,595.5,2556.74
2024-01-04,Apple,113,7923.599999999994,50546.44
2024-01-04,Samsung,9,668.942,3995.011
2024-01-05,Apple,55,4305.249999999996,24602.0
2024-01-05,Samsung,5,120.75,1645.015
2024-01-06,Apple,66,5486.699999999993,29661.0
2024-01-06,HUAWEI,2,146.18,856.953
2024-01-06,Samsung,4,208.72,1737.746
2024-01-07,Apple,157,10458.050000000014,71335.0
2024-01-07,HUAWEI,1,379.9,361.81
2024-01-07,Samsung,10,768.75,3200.823
2024-01-08,Apple,289,23367.799999999992,139502.44
2024-01-08,HUAWEI,1,74.76,295.143
2024-01-08,Samsung,7,164.52,1612.6149999999998
2024-01-09,Apple,260,19761.550000000032,127974.0
2024-01-09,Samsung,10,362.78,3045.719
2024-01-10,Apple,233,17141.450000000066,113246.0
2024-01-10,Samsung,10,641.68,3690.609
2024-01-11,Apple,162,13607.350000000044,78583.0
2024-01-11,Samsung,5,377.63,1852.63
2024-01-12,Apple,85,7270.300000000007,42077.0
2024-01-12,Samsung,1,25.67,513.333
2024-01-13,Apple,132,10139.700000000024,63574.0
2024-01-13,Samsung,5,478.62000000000006,1882.267
2024-01-14,Apple,231,13302.550000000045,113063.0
2024-01-14,Samsung,9,819.3700000000001,3262.783
2024-01-15,Apple,202,13712.050000000048,96989.0
2024-01-15,Samsung,7,141.78,1952.479
2024-01-16,Apple,215,17804.050000000057,102022.0
2024-01-16,Samsung,10,559.1800000000001,3493.559
2024-01-17,Apple,202,12893.600000000044,97490.0
2024-01-17,Samsung,8,404.1700000000001,2879.578
2024-01-18,Apple,207,14803.000000000056,98682.0
2024-01-18,Samsung,18,4269.890000000001,7417.808999999998
2024-01-19,Apple,87,8274.25,41685.0
2024-01-19,Samsung,125,10702.799999999976,60281.66000000005
2024-01-20,Apple,105,8014.750000000002,48767.0
2024-01-20,HUAWEI,1,78.09,361.81
2024-01-20,Samsung,57,5014.009999999999,27045.994
2024-01-21,Apple,196,12568.600000000031,91203.0
2024-01-21,Samsung,56,7159.969999999996,26735.685000000005
2024-01-22,Apple,175,11560.900000000032,82551.0
2024-01-22,Samsung,44,4393.720000000001,19662.274
2024-01-23,Apple,270,20113.95000000008,128633.0
2024-01-23,Samsung,43,3035.0700000000006,19485.224
2024-01-24,Apple,330,23431.55000000002,156500.0
2024-01-24,HUAWEI,2,92.84,1190.286
2024-01-24,Samsung,114,13336.298999999965,56433.53499999999
2024-01-25,Apple,277,19729.200000000084,132102.0
2024-01-25,Samsung,51,4375.920000000002,24059.423999999988
2024-01-26,Apple,131,10070.95000000002,62648.44
2024-01-26,Samsung,46,3753.6500000000015,21964.427
2024-01-27,Apple,157,12479.350000000042,75278.0
2024-01-27,Samsung,38,3719.4100000000008,17928.098999999995
2024-01-28,Apple,222,14746.200000000055,103697.0
2024-01-28,Samsung,58,3581.8120000000026,26678.00199999999
2024-01-29,Apple,208,14040.600000000044,98776.0
2024-01-29,Samsung,55,4507.910000000002,25395.766
2024-01-30,Apple,211,15564.900000000058,100386.0
2024-01-30,HUAWEI,1,61.42,628.476
2024-01-30,Samsung,56,4029.3900000000017,26109.157
2024-01-31,Apple,166,11938.850000000026,79453.0
2024-01-31,Samsung,42,3648.4470000000015,20671.41699999999
2024-02-01,Apple,306,23882.600000000017,145799.0
2024-02-01,HUAWEI,1,589.9,561.81
2024-02-01,Samsung,32,2333.3400000000006,13941.590999999997
2024-02-02,Apple,111,9093.000000000015,52359.0
2024-02-02,Samsung,14,2003.32,6498.73
2024-02-03,Apple,126,9250.30000000002,59539.44
2024-02-03,Samsung,17,1464.5300000000004,7338.339999999998
2024-02-04,Apple,203,16879.65000000006,98175.0
2024-02-04,Samsung,47,4460.350000000001,21061.619999999995
2024-02-05,Apple,214,14272.400000000052,103388.0
2024-02-05,Samsung,45,4077.1700000000014,20895.621
2024-02-06,Apple,203,13605.100000000048,98473.0
2024-02-06,HUAWEI,1,77.38,347.524
2024-02-06,Samsung,45,1829.35,20269.504999999997
2024-02-07,Apple,201,15703.800000000056,96620.0
2024-02-07,Samsung,30,2813.560000000001,12756.712999999998
2024-02-08,Apple,128,9491.800000000025,61317.0
2024-02-08,Samsung,25,2687.2100000000005,10866.259999999997
2024-02-09,Apple,82,6098.500000000003,39312.0
2024-02-09,Samsung,14,1046.4600000000005,6329.235999999999
2024-02-10,Apple,90,7354.850000000007,43544.0
2024-02-10,Samsung,22,1498.7000000000005,9373.919999999996
2024-02-11,Apple,175,13081.700000000044,83452.0
2024-02-11,HUAWEI,1,17.38,347.524
2024-02-11,Samsung,43,2657.1560000000013,19066.797
2024-02-12,Apple,83,7022.400000000003,40772.0
2024-02-12,Samsung,16,1802.08,6695.590999999999
2024-02-13,Apple,204,13141.500000000044,97476.0
2024-02-13,HUAWEI,1,61.42,561.81
2024-02-13,Samsung,42,1624.8200000000006,19195.033
2024-02-14,Apple,178,11831.950000000044,85172.0
2024-02-14,Samsung,34,2618.1760000000004,14870.739999999994
2024-02-15,Apple,120,7565.050000000007,57369.0
2024-02-15,Samsung,15,374.38999999999993,7032.302999999999
2024-02-16,Apple,48,3605.9499999999966,22852.0
2024-02-17,Apple,57,4336.749999999996,28173.0
2024-02-18,Apple,220,16739.85000000006,107395.0
2024-02-18,Samsung,66,4344.960000000002,29008.821999999996
2024-02-19,Apple,132,10493.80000000002,63893.0
2024-02-19,Samsung,55,3550.6500000000015,24266.65699999999
2024-02-20,Apple,149,10798.900000000032,73294.0
2024-02-20,Samsung,20,1123.87,8088.398999999997
2024-02-21,Apple,163,10976.600000000028,79317.0
2024-02-21,Samsung,16,1024.667,6957.331999999998
2024-02-22,Apple,236,19496.500000000065,111641.0
2024-02-22,Samsung,32,2626.5770000000007,13554.323999999997
2024-02-23,Apple,107,9462.100000000017,50360.0
2024-02-23,HUAWEI,1,17.14,342.762
2024-02-23,Samsung,11,610.36,4807.157
2024-02-24,Apple,126,10080.250000000022,60092.0
2024-02-24,Samsung,21,1711.15,9422.740999999996
2024-02-25,Apple,166,13094.250000000044,78497.0
2024-02-25,Samsung,27,1789.19,11100.022999999996
2024-02-26,Apple,235,16989.750000000062,113045.0
2024-02-26,Samsung,48,3251.050000000001,20518.482999999997
2024-02-27,Apple,246,18998.400000000067,115367.0
2024-02-27,HUAWEI,1,47.38,347.524
2024-02-27,Samsung,32,2075.076,14624.144999999997
2024-02-28,Apple,179,14781.750000000053,85325.0
2024-02-28,Samsung,23,1014.6470000000004,9645.473999999997
2024-02-29,Apple,176,11656.700000000035,85014.0
2024-02-29,Samsung,16,1029.002,7172.487999999999
2024-03-01,Apple,90,7299.050000000003,42390.0
2024-03-01,HUAWEI,1,118.09,361.81
2024-03-01,Samsung,7,626.98,2539.3540000000003
2024-03-02,Apple,111,9303.35000000001,52223.0
2024-03-02,HUAWEI,1,44.76,295.143
2024-03-02,Samsung,6,365.9870000000001,1806.891
2024-03-03,Apple,183,12648.600000000044,89163.0
2024-03-03,Samsung,18,1221.4,7353.0809999999965
2024-03-04,Apple,152,12160.30000000004,72726.0
2024-03-04,Samsung,6,411.0799999999999,2421.582
2024-03-05,Apple,157,11559.150000000036,74678.0
2024-03-05,Samsung,19,944.56,8025.942999999997
2024-03-06,Apple,171,9664.60000000002,81707.0
2024-03-06,Samsung,65,4343.980000000001,31702.531999999992
2024-03-07,Apple,107,7952.900000000003,50536.0
2024-03-07,Samsung,47,2959.6600000000008,22611.13299999999
2024-03-08,Apple,63,4419.0499999999965,29252.0
2024-03-08,HUAWEI,1,14.76,295.143
2024-03-08,Samsung,15,914.73,6238.303999999998
2024-03-09,Apple,92,7013.800000000002,42132.0
2024-03-09,Samsung,19,1411.6399999999996,9323.504999999997
2024-03-10,Apple,146,10675.700000000028,70501.0
2024-03-10,Samsung,20,1280.9800000000002,9706.305999999999
2024-03-11,Apple,177,12064.900000000038,86726.0
2024-03-11,Samsung,15,950.4,7394.6579999999985
2024-03-12,Apple,126,7504.700000000002,60262.0
2024-03-12,Samsung,28,1825.9700000000007,13528.557
2024-03-13,Apple,110,6666.400000000004,52269.0
2024-03-13,Samsung,22,1547.6100000000004,10881.077
2024-03-14,Apple,108,6992.500000000006,51733.0
2024-03-14,Samsung,24,952.252,10835.464
2024-03-15,Apple,78,5379.649999999998,36107.0
2024-03-15,Samsung,17,1149.11,8141.626999999999
2024-03-16,Apple,91,6786.400000000005,42925.0
2024-03-16,Samsung,14,1254.5800000000002,6291.775999999999
2024-03-17,Apple,125,9689.650000000016,58179.0
2024-03-17,Samsung,20,1101.592,8822.258999999998
2024-03-18,Apple,99,8223.950000000003,46844.0
2024-03-18,Samsung,19,1426.7000000000005,8398.850999999999
2024-03-19,Apple,158,10402.05000000002,75464.0
2024-03-19,Samsung,29,2438.5100000000007,12601.624999999996
2024-03-20,Apple,142,9320.550000000016,67020.0
2024-03-20,Samsung,17,1097.76,7259.680999999999
2024-03-21,Apple,224,14577.700000000055,107129.0
2024-03-21,Samsung,31,2081.4610000000007,12678.574999999995
2024-03-22,Apple,66,5384.149999999998,30302.0
2024-03-22,Samsung,6,546.08,2721.623
2024-03-23,Apple,147,11534.250000000033,69750.0
2024-03-23,HUAWEI,2,66.18,723.62
2024-03-23,Samsung,14,960.0,5813.277999999999
2024-03-24,Apple,193,13428.200000000044,92455.0
2024-03-24,Samsung,34,1085.8200000000002,15015.371999999996
2024-03-25,Apple,203,12641.100000000044,95440.0
2024-03-25,Samsung,19,950.19,8329.286999999998
2024-03-26,Apple,139,8449.500000000004,66935.0
2024-03-26,HUAWEI,2,139.51,923.62
2024-03-26,Samsung,17,890.6500000000002,7317.2329999999965
2024-03-27,Apple,158,10598.250000000024,74250.0
2024-03-27,Samsung,12,398.5549999999999,5386.956999999999
2024-03-28,Apple,148,9043.90000000001,68436.0
2024-03-28,Samsung,15,939.66,6337.749
2024-03-29,Apple,77,5782.9,37073.0
2024-03-29,HUAWEI,1,31.42,628.476
2024-03-29,Samsung,13,717.61,5533.789
2024-03-30,Apple,99,7371.450000000002,46099.0
2024-03-30,Samsung,11,753.22,4664.384
2024-03-31,Apple,152,9606.500000000018,71728.0
2024-03-31,Samsung,19,998.9200000000002,7947.485999999997
2024-04-01,Apple,195,12493.300000000036,91535.0
2024-04-01,Samsung,17,1225.17,7867.099999999997
2024-04-02,Apple,173,11415.150000000029,81956.0
2024-04-02,HUAWEI,1,131.42,561.81
2024-04-02,Samsung,19,1074.9400000000005,8702.257999999998
2024-04-03,Apple,133,9237.350000000017,63522.0
2024-04-03,Samsung,19,1127.99,7920.817999999997
2024-04-04,Apple,135,7273.450000000002,64176.0
2024-04-04,Samsung,19,1714.2000000000005,7855.588999999998
2024-04-05,Apple,61,4719.050000000001,29241.0
2024-04-05,Samsung,4,613.21,1681.7040000000002
2024-04-06,Apple,94,6873.049999999997,44967.0
2024-04-06,HUAWEI,1,44.76,295.143
2024-04-06,Samsung,10,475.69999999999993,4499.32
2024-04-07,Apple,225,13075.649999999989,106155.0
2024-04-07,Samsung,15,523.5899999999999,6392.724999999999
2024-04-08,Apple,184,11749.649999999989,87199.0
2024-04-08,Samsung,8,254.7,3491.813000000001
2024-04-09,Apple,75,5574.999999999999,35619.0
2024-04-09,Samsung,9,810.5000000000001,4064.576
2024-04-10,Apple,8,611.3,3655.0
2024-04-10,Samsung,1,53.21,464.195
2024-04-11,Apple,14,1424.3000000000002,6339.0
2024-04-11,Samsung,3,646.99,1256.009
2024-04-12,Apple,12,1070.5499999999995,5723.0
2024-04-12,Samsung,3,123.76,1275.138
2024-04-13,Apple,32,2328.500000000001,14498.0
2024-04-13,HUAWEI,1,28.09,561.81
2024-04-13,Samsung,8,573.52,3451.695
2024-04-14,Apple,112,6872.099999999997,52820.0
2024-04-14,HUAWEI,1,28.09,561.81
2024-04-14,Samsung,11,571.7769999999999,4257.045
2024-04-15,Apple,102,7494.249999999996,48158.0
2024-04-15,Samsung,12,603.8219999999999,5033.391
2024-04-16,Apple,124,6603.249999999998,58809.0
2024-04-16,HUAWEI,1,117.38,347.524
2024-04-16,Samsung,7,343.39,3014.471
2024-04-17,Apple,139,9100.149999999994,65306.0
2024-04-17,Samsung,9,508.0700000000001,3825.414
2024-04-18,Apple,130,7152.399999999992,61514.0
2024-04-18,Samsung,4,136.42,1621.886
2024-04-19,Apple,53,3244.6500000000015,24301.0
2024-04-19,Samsung,4,228.27,1498.48
2024-04-20,Apple,51,3428.950000000002,23771.0
2024-04-20,HUAWEI,1,31.42,628.476
2024-04-20,Samsung,7,700.23,3174.291
2024-04-21,Apple,100,6467.099999999996,47240.0
2024-04-21,HUAWEI,1,118.09,361.81
2024-04-21,Samsung,16,842.9200000000003,7061.931999999999
2024-04-22,Apple,115,6780.2999999999965,54388.0
2024-04-22,Samsung,11,619.8100000000001,5127.527999999999
2024-04-23,Apple,152,9549.249999999987,71088.0
2024-04-23,HUAWEI,1,18.09,361.81
2024-04-23,Samsung,38,788.4240000000002,18022.268999999997
2024-04-24,Apple,153,10127.149999999983,70945.0
2024-04-24,Samsung,19,362.99,8969.708
2024-04-25,Apple,167,10373.549999999988,77615.0
2024-04-25,HUAWEI,1,17.38,347.524
2024-04-25,Samsung,14,334.324,6739.624000000001
2024-04-26,Apple,76,5777.199999999999,35739.0
2024-04-26,Samsung,2,136.7,816.072
2024-04-27,Apple,101,7477.999999999994,47230.0
2024-04-27,Samsung,5,448.41,1899.456
2024-04-28,Apple,169,11364.19999999998,79199.0
2024-04-28,Samsung,21,37.73,10182.782
2024-04-29,Apple,151,9519.149999999996,72289.0
2024-04-29,Samsung,16,630.256,7261.607
2024-04-30,Apple,85,5089.299999999998,40015.0
2024-04-30,Samsung,13,265.852,6204.304
2024-05-01,Apple,162,9388.849999999991,76541.0
2024-05-01,Samsung,27,573.5439999999999,12706.103
2024-05-02,Apple,168,9618.44999999999,80249.0
2024-05-02,Samsung,42,3760.4450000000006,19920.302999999996
2024-05-03,Apple,75,5866.100000000001,35253.0
2024-05-03,Samsung,38,3216.8800000000024,18955.38299999999
2024-05-04,Apple,78,5960.549999999999,36639.0
2024-05-04,HUAWEI,1,31.42,628.476
2024-05-04,Samsung,23,2025.5290000000005,11402.722
2024-05-05,Apple,189,10034.349999999991,90176.0
2024-05-05,Samsung,58,2841.2650000000017,28063.528999999988
2024-05-06,Apple,177,9232.14999999999,84520.0
2024-05-06,Samsung,24,1198.6600000000003,10470.341
2024-05-07,Apple,170,8832.44999999999,80749.0
2024-05-07,Samsung,43,2214.2040000000006,19395.32
2024-05-08,Apple,131,7358.499999999994,62432.0
2024-05-08,Samsung,29,1451.5549999999998,13796.535999999996
2024-05-09,Apple,180,11770.14999999998,85501.0
2024-05-09,Samsung,51,3854.839000000001,23568.071
2024-05-10,Apple,67,5033.05,31720.0
2024-05-10,Samsung,19,1274.6840000000002,9135.44
2024-05-11,Apple,89,6745.849999999996,42342.0
2024-05-11,Samsung,14,1193.2569999999998,6966.193
2024-05-12,Apple,59,2380.6000000000013,28266.0
2024-05-12,Samsung,18,997.75,7728.271
2024-05-13,Apple,140,9547.699999999992,66427.0
2024-05-13,Samsung,31,1651.2389999999996,15127.255999999992
2024-05-14,Apple,156,9153.699999999992,73357.0
2024-05-14,Samsung,29,965.2409999999999,14267.847999999998
2024-05-15,Apple,140,8056.749999999995,66200.0
2024-05-15,HUAWEI,1,61.42,628.476
2024-05-15,Samsung,19,1001.131,9153.353
2024-05-16,Apple,144,8176.749999999994,68545.0
2024-05-16,HUAWEI,1,131.42,628.476
2024-05-16,Samsung,29,1487.5539999999994,13883.264999999994
2024-05-17,Apple,45,3475.599999999998,20500.0
2024-05-17,Samsung,12,734.238,5767.455000000001
2024-05-18,Apple,42,3258.7499999999973,19670.0
2024-05-18,Samsung,6,442.275,2653.717000000001
2024-05-19,Apple,138,7395.499999999996,65602.0
2024-05-19,Samsung,36,958.091,17495.116999999995
2024-05-20,Apple,134,7741.699999999993,62897.0
2024-05-20,Samsung,19,554.135,9651.144000000002
2024-05-21,Apple,129,7863.649999999992,61273.0
2024-05-21,Samsung,25,1021.873,11534.005
2024-05-22,Apple,178,10791.15000000002,83514.0
2024-05-22,HUAWEI,1,61.42,628.476
2024-05-22,Samsung,39,2722.6170000000006,19045.33
2024-05-23,Apple,226,13502.250000000024,106399.0
2024-05-23,Samsung,58,3172.938000000001,28567.538000000008
2024-05-24,Apple,75,5615.649999999995,34324.0
2024-05-24,Samsung,14,1134.4409999999998,7068.8550000000005
2024-05-25,Apple,104,7668.49999999999,48676.0
2024-05-25,Samsung,15,1044.668,7375.726
2024-05-26,Apple,139,7897.299999999996,64560.0
2024-05-26,Samsung,42,2395.2760000000007,20942.272000000008
2024-05-27,Apple,206,11305.650000000018,96555.0
2024-05-27,HUAWEI,1,108.09,361.81
2024-05-27,Samsung,24,1011.526,11590.359
2024-05-28,Apple,196,13416.00000000004,92705.0
2024-05-28,Samsung,26,1937.4170000000004,12037.592999999995
2024-05-29,Apple,135,8502.899999999992,63047.0
2024-05-29,Samsung,18,1325.4529999999995,8367.335
2024-05-30,Apple,120,7963.499999999992,56578.0
2024-05-30,Samsung,26,1621.9169999999997,12380.831
2024-05-31,Apple,66,6003.949999999993,30989.0
2024-05-31,HUAWEI,1,91.42,628.476
2024-05-31,Samsung,21,1417.528,10379.475
2024-06-01,Apple,80,5675.899999999993,37292.0
2024-06-01,Samsung,8,710.944,3660.203000000001
2024-06-02,Apple,146,9597.650000000003,68228.0
2024-06-02,Samsung,20,1097.276,9200.019
2024-06-03,Apple,173,9367.55,81628.0
2024-06-03,Samsung,20,885.1200000000001,9611.385000000002
2024-06-04,Apple,157,8536.349999999995,73228.0
2024-06-04,Samsung,12,773.365,5626.883999999999
2024-06-05,Apple,151,9955.800000000003,70186.0
2024-06-05,Samsung,17,1642.020000000001,7659.4569999999985
2024-06-06,Apple,176,9729.500000000004,82504.0
2024-06-06,Samsung,37,1404.6609999999994,17109.639999999996
2024-06-07,Apple,62,5283.049999999996,29488.0
2024-06-07,Samsung,13,932.855,6114.289
2024-06-08,Apple,76,5284.699999999995,34888.0
2024-06-08,Samsung,11,750.423,5049.043
2024-06-09,Apple,180,10055.800000000008,84390.0
2024-06-09,Samsung,31,1295.6,14356.846
2024-06-10,Apple,160,8967.749999999998,74995.0
2024-06-10,Samsung,31,1162.2209999999998,14951.615999999998
2024-06-11,Apple,136,6365.2499999999945,63442.0
2024-06-11,Samsung,27,814.2909999999998,12840.310999999998
2024-06-12,Apple,177,8957.050000000001,82428.0
2024-06-12,Samsung,32,1000.3839999999998,14743.388999999996
2024-06-13,Apple,223,12274.350000000026,103938.0
2024-06-13,Samsung,28,1283.921,12704.428999999996
2024-06-14,Apple,83,6090.549999999997,37885.0
2024-06-14,Samsung,11,886.12,4598.099
2024-06-15,Apple,75,5019.399999999995,35654.0
2024-06-15,Samsung,13,1557.1080000000002,5845.25
2024-06-16,Apple,47,2774.349999999999,21811.0
2024-06-16,Samsung,9,595.142,4303.304
2024-06-17,Apple,1,24.2,484.0
2024-06-18,Apple,23,1938.9000000000003,10578.0
2024-06-18,Samsung,6,507.383,2996.114
2024-06-19,Apple,37,2631.349999999999,17131.0
2024-06-19,Samsung,8,609.096,3635.99
2024-06-20,Apple,54,3482.949999999997,24859.0
2024-06-20,Samsung,13,685.7420000000001,6387.46
2024-06-21,Apple,32,1907.4,14703.0
2024-06-21,Samsung,6,959.243,2888.594
2024-06-22,Apple,44,2916.9999999999995,20109.44
2024-06-22,Samsung,10,405.365,5106.771000000001
2024-06-23,Apple,153,8762.650000000001,70302.0
2024-06-23,Samsung,25,1175.5170000000005,11678.882
2024-06-24,Apple,176,9376.500000000004,81677.0
2024-06-24,Samsung,28,914.2819999999998,13033.973999999997
2024-06-25,Apple,160,7457.149999999993,74457.0
2024-06-25,Samsung,20,883.12,9234.825999999997
2024-06-26,Apple,208,9788.90000000001,97238.0
2024-06-26,Samsung,42,2049.7210000000005,19475.054999999997
2024-06-27,Apple,215,12936.10000000002,99652.0
2024-06-27,Samsung,27,1221.4119999999998,12043.393999999997
2024-06-28,Apple,65,4644.349999999997,29774.44
2024-06-28,Samsung,10,615.4730000000001,4558.003000000001
2024-06-29,Apple,102,7776.5999999999985,47129.0
2024-06-29,Samsung,12,838.5599999999998,5435.183
2024-06-30,Apple,182,9501.30000000001,83296.0
2024-06-30,Samsung,19,693.3449999999999,9086.792
2024-07-01,Apple,167,9920.50000000001,76592.0
2024-07-01,Samsung,35,2204.084,15607.006999999996
2024-07-02,Apple,196,12384.900000000032,90196.0
2024-07-02,Samsung,20,1035.428,9949.142
2024-07-03,Apple,144,9020.550000000007,65759.0
2024-07-03,Samsung,30,2625.0070000000005,13857.848999999998
2024-07-04,Apple,147,10583.750000000016,67116.0
2024-07-04,Samsung,30,1325.73,13625.662999999997
2024-07-05,Apple,51,3742.4999999999977,23189.0
2024-07-05,Samsung,9,636.967,3775.971000000001
2024-07-06,Apple,92,6952.599999999998,41834.0
2024-07-06,Samsung,6,344.68100000000004,2509.747
2024-07-07,Apple,69,5059.649999999997,31586.0
2024-07-07,HUAWEI,1,18.09,361.81
2024-07-07,Samsung,12,914.596,5666.466
2024-07-08,Apple,90,5843.799999999998,40855.0
2024-07-08,Samsung,16,572.287,7418.202999999999
2024-07-09,Apple,98,5755.499999999999,45268.0
2024-07-09,HUAWEI,1,91.42,628.476
2024-07-09,Samsung,13,540.2520000000001,5704.403
2024-07-10,Apple,88,4231.099999999999,39676.0
2024-07-10,Samsung,27,824.2670000000002,12444.227
2024-07-11,Apple,91,5075.249999999998,41435.0
2024-07-11,Samsung,33,1726.598,18741.51
2024-07-12,Apple,40,3202.0899999999992,17765.0
2024-07-12,Samsung,16,2645.4720000000007,9452.728
2024-07-13,Apple,49,3575.159999999998,21481.44
2024-07-13,Samsung,13,714.0910000000001,6098.160999999999
2024-07-14,Apple,101,5702.47,44738.44
2024-07-14,Samsung,24,1199.071,12260.94
2024-07-15,Apple,113,5287.989999999996,49573.880000000005
2024-07-15,HUAWEI,1,78.09,361.81
2024-07-15,Samsung,19,1430.2920000000004,9383.983
2024-07-16,Apple,80,5673.349999999996,36096.0
2024-07-16,Samsung,25,1469.4509999999998,13716.532
2024-07-17,Apple,80,5380.749999999998,36707.0
2024-07-17,Samsung,20,922.905,9258.472999999998
2024-07-18,Apple,84,5120.599999999996,37347.0
2024-07-18,Samsung,23,2389.904,13160.531999999996
2024-07-19,Apple,47,3144.179999999998,20633.88
2024-07-19,Samsung,10,745.791,6132.133
2024-07-20,Apple,58,3760.439999999997,25890.44
2024-07-20,Samsung,16,905.2849999999999,7386.798999999998
2024-07-21,Apple,97,4396.799999999998,42911.0
2024-07-21,Samsung,34,1786.185,16590.587999999996
2024-07-22,Apple,76,4020.8199999999974,32196.44
2024-07-22,Samsung,25,944.9139999999999,12653.472999999998
2024-07-23,Apple,78,4255.639999999997,33031.44
2024-07-23,Samsung,33,2342.1990000000005,16600.024
2024-07-24,Apple,251,5502.999999999999,117025.0
2024-07-24,HUAWEI,1,48.09,361.81
2024-07-24,Samsung,45,2767.513,23174.70699999999
2024-07-25,Apple,203,7510.45,95012.0
2024-07-25,Samsung,21,861.565,9685.044999999998
2024-07-26,Apple,69,4232.549999999998,32892.0
2024-07-26,Samsung,8,646.301,4141.723
2024-07-27,Apple,86,5873.549999999998,40201.0
2024-07-27,Samsung,20,1453.192,10045.798
2024-07-28,Apple,228,11016.570000000023,104754.44
2024-07-28,Samsung,33,1883.5630000000003,16320.27
2024-07-29,Apple,175,8115.949999999998,81764.0
2024-07-29,Samsung,27,1852.3050000000003,12817.513999999996
2024-07-30,Apple,208,11527.30000000002,96760.0
2024-07-30,Samsung,40,1767.9410000000007,19389.299999999992
2024-07-31,Apple,191,9945.450000000008,88105.244
2024-07-31,HUAWEI,1,47.38,347.524
2024-07-31,Samsung,28,1541.031,13770.338999999998
2024-08-01,Apple,248,12553.300000000028,116746.0
2024-08-01,Samsung,35,976.193,17631.367
2024-08-02,Apple,68,4118.299999999999,31351.0
2024-08-02,Samsung,10,579.152,5415.538
2024-08-03,Apple,95,5624.999999999996,44233.0
2024-08-03,Samsung,15,1072.3719999999998,7893.316999999998
2024-08-04,Apple,184,7808.149999999999,86072.0
2024-08-04,Samsung,28,1218.321,15108.324999999995
2024-08-05,Apple,165,7111.519999999996,76294.44
2024-08-05,HUAWEI,1,17.38,347.524
2024-08-05,Samsung,28,1209.942,13355.12
2024-08-06,Apple,131,6080.749999999996,60434.0
2024-08-06,Samsung,19,473.751,9168.751999999999
2024-08-07,Apple,113,6466.169999999998,51227.44
2024-08-07,Samsung,15,445.713,7257.530999999998
2024-08-08,Apple,97,5327.599999999997,44253.0
2024-08-08,Samsung,21,649.6229999999999,10070.113999999998
2024-08-09,Apple,46,2829.7999999999984,21214.0
2024-08-09,Samsung,9,417.581,4167.946
2024-08-10,Apple,81,5114.2699999999995,36514.44
2024-08-10,Samsung,9,789.7700000000001,4717.294
2024-08-11,Apple,95,4629.869999999997,42688.44
2024-08-11,Samsung,19,642.884,8712.201999999997
2024-08-12,Apple,133,7068.2199999999975,59897.44
2024-08-12,Samsung,24,1002.352,11262.63
2024-08-13,Apple,101,6045.219999999995,46234.44
2024-08-13,Samsung,34,1862.4220000000005,15767.688
2024-08-14,Apple,120,6403.149999999996,53918.0
2024-08-14,Samsung,15,613.8310000000001,7680.594999999998
2024-08-15,Apple,79,4074.25,35311.0
2024-08-15,Samsung,12,351.15200000000004,6285.023
2024-08-16,Apple,35,2460.649999999999,16294.0
2024-08-16,Samsung,7,492.261,3306.165
2024-08-17,Apple,34,2107.3,15664.0
2024-08-17,HUAWEI,1,8.09,161.81
2024-08-17,Samsung,6,303.79,3425.862
2024-08-18,Apple,72,4633.25,32300.0
2024-08-18,Samsung,24,553.2760000000001,11543.674
2024-08-19,Apple,78,5624.4,34721.0
2024-08-19,Samsung,23,1652.5980000000004,11429.915
2024-08-20,Apple,168,5177.449999999999,77346.0
2024-08-20,HUAWEI,1,11.9,238.0
2024-08-20,Samsung,23,332.97,11239.544
2024-08-21,Apple,190,6465.69,88323.44
2024-08-21,Samsung,24,1187.1500000000003,12645.717
2024-08-22,Apple,191,7934.669999999998,88400.44
2024-08-22,Samsung,16,1232.245,8222.836
2024-08-23,Apple,52,3543.199999999999,23718.0
2024-08-23,Samsung,8,464.69,3293.0650000000005
2024-08-24,Apple,66,5354.599999999997,30124.0
2024-08-24,HUAWEI,2,16.18,323.62
2024-08-24,Samsung,7,601.65,3433.023
2024-08-25,Apple,152,5667.649999999996,70246.0
2024-08-25,HUAWEI,1,138.09,361.81
2024-08-25,Samsung,36,739.1500000000002,17853.139
